"id","status_group","latitude","longitude","region","management","quantity"
44529,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","dry"
626,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
1247,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
1562,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
3376,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
3400,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
8342,"functional-needs-repair",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
9393,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
13409,"functional-needs-repair",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
16967,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
19126,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
21280,"functional-needs-repair",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
21595,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
23184,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
25661,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
28069,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
29329,"functional-needs-repair",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
31157,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
31684,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
38894,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
39912,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
40046,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
40275,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","vwc","enough"
40379,"functional-needs-repair",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
42520,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
44709,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
49654,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
51366,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
51403,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
52452,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
56194,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
61256,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
68679,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
68922,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
71964,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
74127,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
3854,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
4307,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
7521,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
9422,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
49024,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
58393,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
62731,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
5950,"functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
13773,"non-functional",-2.02045498699095,33.0075464527376,"Mwanza","wug","enough"
